Feature ID,OTU_ID,Immediate_annotated_taxa,rank,threshold,min,max,mean
d7c7f48f2937f1b803a1c23ef8d9dd1e,OTU5268,Proteobacteria,phylum,1,1,21,1.96
d7d3bb072143bf60fa6af3bab7743197,OTU2476,Acidobacteria_Gp1,class,1,1,2,1.1
d7d869cc124246d42e08b128e133b3ab,OTU223,Actinobacteria,class,0.99,1,11,1.83
d7e772076116d774950da45b900a6058,OTU2056,Erythrobacteraceae,family,0.88,1,2,1.29
d7f2200de5b935f7e71fa27531317be7,OTU2079,Chitinophagaceae,family,1,1,6,3.38
d8210e73aeb806b02aa60b0420e768ef,OTU141,Sphingomonadaceae,family,0.98,1,5,2.23
d830e1be112b21b2972dbadf50f6437d,OTU3030,Planctomycetaceae,family,1,1,8,2.54
d84716927128a3bd8e6373072daf4ca8,OTU2501,Acidobacteria_Gp4,class,1,1,1,1
d86c57066f4fdea42362a44d4721d0c9,OTU765,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
d871bff39bb5a0c860ff74bf48443743,OTU2967,Coxiellaceae,family,1,1,1,1
d88397041c348156924cd96a43feeafb,OTU712,Acidobacteria,phylum,0.97,1,2,1.28
d8861d18514ce11e75fc30e53c2d9634,OTU1063,Alphaproteobacteria,class,1,1,11,2.03
d890da6a2a4bdef46f162fb6934bcb29,OTU3777,Acidobacteria_Gp4,class,1,1,1,1
d8a6f68679ccc5be43d8df72cc7cb018,OTU1274,Betaproteobacteria,class,1,1,10,2.77
d8a7a6d45ac1bdf6bf6b4e52d4c93a85,OTU3584,Bacteria,domain,1,1,21,1.8
d8def1292fd4bc87dc7cc8ab3737767d,OTU5015,Rhodocyclaceae,family,1,2,5,2.84
d8e3afb7285c98a5cb5c0438e27af42e,OTU2357,Polaromonas,genus,0.98,1,2,1.5
d8e9a44aade90f317663bdffc744c660,OTU4260,Pseudoxanthomonas,genus,0.81,1,2,1.33
d8f5734677a9e67fb93e6fd70f5beab9,OTU3592,Betaproteobacteria,class,1,1,10,2.77
d8f90354bcda74ad01cd4b4fc720f6cf,OTU4879,Acidobacteria_Gp1,class,1,1,2,1.1
d929af46618a638a476999ef9ade9b8c,OTU1687,Cytophagales,order,1,1,8,2.69
d93f8a104452910eb40e8cee05832678,OTU4002,Verrucomicrobiaceae,family,1,3,3,3
d95b45a8a3a4da18a4b5f9175fe63d05,OTU386,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
d9622e36a14ae2d6ea8aa4a35ab44015,OTU2534,Nocardia,genus,1,3,4,3.17
d971611c57193734474252c2f38f7e2c,OTU5167,Gemmatimonas,genus,1,1,2,1.67
d9760ec613aa34556d5332217daf0944,OTU4848,Cytophagales,order,1,1,8,2.69
d97c5281e38af7e933d5c6df1da1f720,OTU800,Chitinophagaceae,family,1,1,6,3.38
d9860fd48c1b7aa10b9ae8d71b57e576,OTU5224,Bacteroidetes,phylum,1,1,13,1.29
d9898c04cabec834abab819acea2d187,OTU407,Acidobacteria_Gp4,class,1,1,1,1
d989a69adce3cec76f76153b03676811,OTU4210,Nocardioides,genus,1,2,3,2.5
d98ad3ab570607e8c99d00c42acbefed,OTU4239,Rhodocyclaceae,family,0.87,2,5,2.84
d9b8f832330914250d0e7db66571c9bb,OTU1111,Bacteria,domain,1,1,21,1.8
d9c2e74446b3a67005905c88c082589d,OTU837,Sphingomonadaceae,family,0.98,1,5,2.23
d9c7605835f11c3e846b7a82d4792e4f,OTU161,Comamonadaceae,family,1,1,9,2.75
d9cb0808b65a7597a6114f85e7cad630,OTU2575,Rubrobacteridae,subclass,1,1,1,1
d9e75f0fca747d8958d3749a948d930c,OTU531,Bacteria,domain,1,1,21,1.8
d9fac63e2dfa927d122d862e0f72b69d,OTU4844,Xanthomonadaceae,family,1,1,4,2.15
d9feca393c2e50a8998be7187d0dbeab,OTU4077,Spartobacteria,class,1,1,1,1
da06d6f1e35f638fd45c7a567d661e6e,OTU401,Bacteria,domain,0.99,1,21,1.8
da16610e9475caf541286e0acf2201bb,OTU264,Proteobacteria,phylum,1,1,21,1.96
da20c678007defab5c4a3523746d970d,OTU2154,Bacteria,domain,1,1,21,1.8
da5e4cc354d735dbb427fd4f53932512,OTU1405,Massilia,genus,1,6,8,7
da616f86ae72e90bd197dfced7b056f6,OTU2416,Gemmatimonas,genus,0.89,1,2,1.67
da724e0e051f9d7b6d6c0023279ac184,OTU4855,Rhodospirillales,order,1,1,10,3.06
da7cfd2c636936fac3860ca374d23104,OTU5097,Gammaproteobacteria,class,1,1,21,2.69
da83cc5f0a7d7a06477c2edefa342358,OTU310,Stenotrophomonas,genus,1,2,4,3.64
dab6f1e70d7c74a6a95adc447e734e7c,OTU2806,Methylobacterium,genus,1,4,11,5.7
dabb4791b1fe3724b75775b843707265,OTU3677,Chitinophagaceae,family,1,1,6,3.38
dac8d1b5ad227091bcf04679b9396cf0,OTU699,Betaproteobacteria,class,1,1,10,2.77
dadfb477a26060a3e4efb4bad88dbab9,OTU4982,Betaproteobacteria,class,0.98,1,10,2.77
dae4e75fbf24e91f9d941e62d7fde5a6,OTU1234,Micromonosporaceae,family,1,1,6,3.17
daec213ba74dc26d1f94b33b86bb3fb9,OTU2725,Alphaproteobacteria,class,1,1,11,2.03
daff9d9ab70330373983964297b5d4be,OTU2402,Chloroflexi,phylum,0.81,1,3,1.71
db0504e94b4e4899c4cf1ca4fced89e6,OTU1705,Rhizobiales,order,1,1,11,2.2
db0afd374296309a8ec6be49a1128ee4,OTU3009,Nocardioides,genus,1,2,3,2.5
db0ec3ef3e17c9cb44ca9ef7f1aaec85,OTU2017,Devosia,genus,0.94,2,2,2
db1b3d205ff1b160a7821438c53b6f74,OTU975,WPS-1_genera_incertae_sedis,genus,0.98,1,1,1
db4a0a196f3683fcb3a3b1c6842fda00,OTU3569,Sphingomonas,genus,0.9,1,4,2.18
db595c631d71d4004bade4525d7427ba,OTU4707,Xanthomonadaceae,family,1,1,4,2.15
db74d511bf807671d12a39320068108e,OTU4501,Acidobacteria,phylum,0.87,1,2,1.28
db817ab24d8cba9c866e4e18d5b4284a,OTU5160,Bacteria,domain,1,1,21,1.8
db8937e4ae878a7102a3cf0e2536d326,OTU2120,Chitinophagaceae,family,1,1,6,3.38
db8a31a005df93944c43b0df36ee675c,OTU4557,Verrucomicrobiaceae,family,1,3,3,3
db8b36796bcfe5e10e6f501114aa8ac0,OTU1734,Gp6,genus,1,1,1,1
db925cefbeafbe3b91f9b4240bb24630,OTU1102,Dyadobacter,genus,1,4,4,4
dba200ffcd57a86e022ca755de541e75,OTU3622,Cyanobacteria,class,1,1,6,2.32
dbaf96b2089b8199bff3df7f99616358,OTU1105,Bacteria,domain,1,1,21,1.8
dbb156418f88280853ee9f435d9b696d,OTU2270,Cytophagales,order,1,1,8,2.69
dbb8c4006b012f96de31e8f32d124e8a,OTU3220,Sphingomonas,genus,0.95,1,4,2.18
dbbdde87b6b4bfb03a95be20f84843d6,OTU2178,Actinobacteria,class,1,1,11,1.83
dbce6ff8b554d143cbfdc4fe749f62e5,OTU849,Niastella,genus,1,3,3,3
dbecba567f6ec4fa3e7facc3d4822580,OTU2774,Xanthobacteraceae,family,1,1,3,2
dbfbcaffe2e451e72803115b84063b16,OTU5037,Nannocystineae,suborder,0.97,2,2,2
dc11aa6dcddc61a8a74c061e2dbbef35,OTU2446,Betaproteobacteria,class,1,1,10,2.77
dc27c49ff2a7c7fd3646d34f2da4ea18,OTU1104,Verrucomicrobiaceae,family,1,3,3,3
dc2a81983a8bb12eea650211f3fdf9fe,OTU2856,Rhizobiales,order,1,1,11,2.2
dc30f1ea07f04e6af6b6986dc87caba0,OTU4384,Rhizobiales,order,0.97,1,11,2.2
dc367720df5c1ae8d78019dc83dd2e0b,OTU19,Sphingomonas,genus,0.81,1,4,2.18
dc3fb527e5a55ddc8fae15f03c63b17a,OTU4248,Microbacteriaceae,family,1,1,4,1.85
dc496bf0ca8868fc371ab005c1bd8099,OTU93,Lysobacter,genus,0.94,2,3,2.12
dc4f3c67845dfb706d7c2d000893d2a1,OTU3033,Cytophagales,order,1,1,8,2.69
dc5fc1d033877fbf715740606f26e0bb,OTU5057,Bacteria,domain,1,1,21,1.8
dc623cf5fc45a3f6b0516a87dbe038ab,OTU2616,Xanthomonadaceae,family,1,1,4,2.15
dc6a5489abd805fb0f84c2cbe5017094,OTU3905,Bacteria,domain,0.96,1,21,1.8
dc6f980ecce1091d9910dfbb8cdc69a9,OTU3328,Acidobacteria_Gp4,class,1,1,1,1
dc7c87bb89c54e8f662210055af02b3d,OTU4487,Verrucomicrobia,phylum,0.94,1,3,1.52
dc7d686e4c6fd3573dc20f6f316620d3,OTU5118,Chitinophagaceae,family,1,1,6,3.38
dc834eb1281c9ca70e59e22a67abdcb3,OTU5279,Clostridium XVIII,genus,1,9,9,9
dc84dcf40dbc4e223d2d1080a3cd3808,OTU4649,Bacteria,domain,1,1,21,1.8
dc85f5799e440ad125af6bcf521fe9fb,OTU368,Chitinophagaceae,family,1,1,6,3.38
dc92386350d98e3029c9b9fe96ab2905,OTU613,Bacteria,domain,1,1,21,1.8
dc9fa8986e4d066278e828bacdfa8dd7,OTU3914,Deltaproteobacteria,class,0.82,1,7,2.52
dcc063ffa5338ee5f03d6c618b851087,OTU13,Micromonospora,genus,0.82,3,3,3
dcd8bbbf0394769cea8461de18d1ec76,OTU5181,Rhodocyclaceae,family,0.86,2,5,2.84
dceed90199d7987de5b413663fcc11a1,OTU5133,Burkholderiales_incertae_sedis,family,0.8,1,4,2.1
dcf6ea6cd0c5968b439deb4c94c42af3,OTU780,Sphingomonadaceae,family,0.88,1,5,2.23
dcf8d3aaea91a62ea980b70f96c9359d,OTU1694,Bacteria,domain,1,1,21,1.8
dd04707292599644af11c9b0cf7f8ee8,OTU5413,Cyanobacteria,class,1,1,6,2.32
dd0cbda0bc3e318dca4c57b07f60859f,OTU1669,Massilia,genus,1,6,8,7
dd2912574c55c1fb8c5adc0de3012087,OTU3178,Nannocystineae,suborder,0.96,2,2,2
dd3c1a8df7e33ed1fcc34d7834fe7aaa,OTU1899,Chitinophagaceae,family,1,1,6,3.38
dd5c84f56725ce2f73c4fb2f22438e17,OTU4839,Proteobacteria,phylum,0.97,1,21,1.96
dd690aaa248dfd2e7dceb475645835be,OTU4895,Comamonadaceae,family,1,1,9,2.75
dda4ba077282d00d83050df807c3a4d4,OTU2585,Gemmatimonas,genus,0.99,1,2,1.67
ddab0bc6d4b2690197ec8823bfc855b2,OTU3828,Betaproteobacteria,class,1,1,10,2.77
ddf5e9af0fc20f28da588c57471a695e,OTU5292,Proteobacteria,phylum,0.96,1,21,1.96
ddfe9f9ba088ac8f516c3e83b12266a5,OTU144,Novosphingobium,genus,0.92,3,5,3.33
de09d7a84611e3ea258c4c0c4073a8b5,OTU507,Micromonosporaceae,family,1,1,6,3.17
de3ab6f89c9ac03fe68344623be2db73,OTU3010,Bacteria,domain,1,1,21,1.8
de3c4de5ff29b4ffc6df8a433e7cd746,OTU3942,Cytophagales,order,1,1,8,2.69
de41574c9fcf711a95f52f24bd18f959,OTU2786,Pseudoxanthomonas,genus,1,1,2,1.33
de4176a9198e34214d0d98635364ba2c,OTU4314,Actinobacteria,class,1,1,11,1.83
de4bc6c61c76a28e8585e259ac6ab263,OTU1562,Nocardioides,genus,1,2,3,2.5
de50360aa8dfffd49a0ceb5a63a27156,OTU1569,Pseudonocardiaceae,family,1,3,5,3.65
de65fe16fe748d8279d84ca101c7c355,OTU214,Sphingomonas,genus,0.95,1,4,2.18
de6a5371b235fb5a70fa9a926a3e429b,OTU1148,Rhodospirillaceae,family,0.98,1,10,3.48
de7a1fac3a3fd512167808e0828b6f58,OTU5260,Archaea,domain,0.99,1,4,1.18
de7b4b6d9bd7b72ad1651b3fffe0afd8,OTU2636,Rhodospirillales,order,0.98,1,10,3.06
de818e06f1bdafeaa6f27261f4d2b6ba,OTU1720,Lysobacter,genus,1,2,3,2.12
dea2b8ae50a911650f061473f3663008,OTU2716,Gp6,genus,1,1,1,1
dea4f8a1dc12890e8f6995636f3efaca,OTU4901,Polyangiaceae,family,1,3,4,3.67
dea6e31561c7eb6e190ba2a237142fb6,OTU492,Micromonosporaceae,family,1,1,6,3.17
deea31c52d71ef6e90343c96daa6aa79,OTU3482,Alphaproteobacteria,class,0.98,1,11,2.03
deee8cfbbc1ae7ccdd3637e36e7030aa,OTU1480,Lysobacter,genus,1,2,3,2.12
df0f3dafc0354b2c1402962d3d2ea6a5,OTU3695,Nitrospira,genus,1,1,1,1
df1d696fde5a38ba1666c2b3fb012f86,OTU3102,WPS-1_genera_incertae_sedis,genus,0.97,1,1,1
df37170ab6bf5ca5a80f07ef0a025c2f,OTU3176,Gemmobacter,genus,0.86,3,3,3
df5a647df9aadb01fc0e5180b1826018,OTU715,Lysobacter,genus,0.96,2,3,2.12
df6108f223fc8a5c02afa3e45ed8a278,OTU2460,Cytophagales,order,1,1,8,2.69
df65d934564120215751b823ef5e6bfa,OTU3372,Burkholderiales_incertae_sedis,family,0.83,1,4,2.1
df676d19944e17edd3dc4df1d66d7e0e,OTU1945,Acidobacteria,phylum,1,1,2,1.28
df6ac626686aa4ca3129b3b59dc4cd65,OTU3290,Bacteria,domain,1,1,21,1.8
df7028f1c6c3b48f493d0eaad71d46e6,OTU138,Chitinophagaceae,family,1,1,6,3.38
df7a75577973b76c3f4db865c4fc1db0,OTU707,Proteobacteria,phylum,1,1,21,1.96
df7c17ced49b0a5753b5e6766b6bd1af,OTU1431,Chitinophaga,genus,1,6,6,6
df89f9949c28776a732681c4d9c5e935,OTU1890,Enterobacteriaceae,family,1,1,13,6.89
df8de2dfeb9d574795f3086ccb254cf2,OTU1805,Bacteria,domain,1,1,21,1.8
df90bd38220c632ba9217d2e36dd2b40,OTU4730,Verrucomicrobiaceae,family,1,3,3,3
dfabe426bad554481e0575e3695a61bf,OTU2282,Xanthomonadaceae,family,1,1,4,2.15
dfdf67808432e6ecfd6870351392d9aa,OTU903,Micromonosporaceae,family,1,1,6,3.17
dfe066480ed53232241fca9a4efb1e94,OTU2321,Brevundimonas,genus,1,2,2,2
dff188f23dce24968e555a8fc3c90cf0,OTU754,Nocardioidaceae,family,0.86,2,3,2.17
dff82576ed8cab36d81bc1f6d2716b75,OTU1302,Hyphomicrobiaceae,family,1,1,3,1.86
dff8b7dd34b1830b4f25299571ee4381,OTU3841,Cytophagales,order,1,1,8,2.69
e017a6b7c7b2f10331240fa81a7cceeb,OTU841,Sphingomonas,genus,1,1,4,2.18
e01db5fcc7effd3ff2b5d7e51c9b8c77,OTU2022,Sphingobium,genus,1,2,4,2.67
e023f22c0cf93f2613386341d839ac2f,OTU3932,Acidobacteria,phylum,1,1,2,1.28
e03435143e4d82c87f12d59d6606eb26,OTU1676,Bacteria,domain,1,1,21,1.8
e03bc3677ac247b084c4f00dbb521bad,OTU3683,Caldilineaceae,family,0.92,2,2,2
e044b547ed41baa55b1e61212d0e5bef,OTU924,Flavisolibacter,genus,0.89,3,3,3
e04b0c496963b3386029261f9513d76e,OTU314,Lysobacter,genus,1,2,3,2.12
e04b7a89b281385cd3fffba2e94ea384,OTU9,Sphingomonadaceae,family,0.95,1,5,2.23
e04cc25e881428fd5f5a90546e012b3f,OTU529,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
e04e805bba96c87fab041b063b96d684,OTU355,Betaproteobacteria,class,1,1,10,2.77
e04eb217f232e83e68f1dbb7295237f4,OTU3705,Alphaproteobacteria,class,0.81,1,11,2.03
e05a82835cc8f1f9690fd7393a3291dd,OTU1359,Actinoplanes,genus,1,3,6,5.17
e05d78cd62361760606a1751d2fcee2a,OTU3906,Conexibacter,genus,0.96,1,1,1
e069503ea82ab6323b78b26c86ae2738,OTU1661,Alcaligenaceae,family,0.98,2,5,2.81
e06c60bc59ed3b4cb6725d3f809960b2,OTU3428,Geobacter,genus,1,2,4,2.64
e07134ca58042b7322a204c6dacbbf09,OTU5054,Bacteria,domain,1,1,21,1.8
e08d73b4d3446ee0a139fd923b82df20,OTU2308,Betaproteobacteria,class,1,1,10,2.77
e090eb383202ebba4a38b2e3f3f4cb73,OTU993,Massilia,genus,1,6,8,7
e09b4d625d01c6fce63e996097d8282d,OTU1980,Erythrobacter,genus,0.98,1,2,1.2
e0ac46c88e3a1c6d3fbe3f103b02c7bf,OTU1010,Chloroflexia,class,0.87,2,3,2.5
e0c744dc733efcb62d86e799c2cb01fc,OTU697,Massilia,genus,1,6,8,7
e0c9e5336ce8720b135981859a966775,OTU1032,Chloroflexia,class,0.9,2,3,2.5
e0df1b08e0ed152d40ba7168427fe0b3,OTU844,Gemmatimonas,genus,0.95,1,2,1.67
e0fc1ecc5d25220e15f341739134eaab,OTU5128,Bacteria,domain,0.97,1,21,1.8
e0fcba02bafb1d911451f39172f4ccca,OTU256,Intrasporangiaceae,family,1,2,2,2
e0fe73ac2cf50cad3d68bd15f56ec44b,OTU4035,Phycisphaerae,class,0.84,1,2,1.33
e102ed7e162a8a7b730735368378cd99,OTU904,Comamonadaceae,family,1,1,9,2.75
e12fae6cd3f157d88a67ad9e944fb930,OTU3397,Niastella,genus,1,3,3,3
e1481236cfd7f904a27a92e7ee8aef30,OTU1455,Enterobacter,genus,0.88,6,9,7.95
e160a4edcc6ba1048b00132c08fdd39e,OTU2387,Sphingomonas,genus,0.87,1,4,2.18
e190eb6b4e9a2098111f08e2f6fced8c,OTU3271,GpIV,genus,1,1,3,1.75
e191baf5393b2dd6dde53e9c91366016,OTU4927,Chitinophagaceae,family,1,1,6,3.38
e19ac79724baf72edbee0c3861a892e2,OTU3625,Bdellovibrio,genus,1,1,2,1.5
e1a2f96c0addbff70eb57ef4be3a470d,OTU5384,Chloroflexi,phylum,0.91,1,3,1.71
e1ac6ec210699db8c7ee24c1636abc40,OTU3450,Chitinophagaceae,family,1,1,6,3.38
e1bc90463a03ae7103f3fb8312ef5723,OTU1895,Burkholderiales_incertae_sedis,family,0.96,1,4,2.1
e1d9e3facd60921f3f506f6d04a8e1bb,OTU5464,Brevundimonas,genus,0.8,2,2,2
e1f6cfd69000935fba5ba8c8e55be9e8,OTU5076,Bacteria,domain,1,1,21,1.8
e1fcde500d44387589f261e642770814,OTU3277,Spartobacteria,class,1,1,1,1
e1fe0a4323e9869f42ecb22bb6d08259,OTU3591,Pseudoxanthomonas,genus,1,1,2,1.33
e202cf6a7bc7d9c7467ee13121184785,OTU5358,Clostridiaceae 1,family,0.94,1,16,6.95
e206126aef2bc75ed2439fbb0a8b7ed4,OTU4211,Pedobacter,genus,0.82,3,7,4.83
e2211acc697601cfe616672479ca99db,OTU4162,Chloroflexi,phylum,0.89,1,3,1.71
e2294d1ba6fde90ff72308af0f5cf833,OTU673,Xanthomonadaceae,family,1,1,4,2.15
e2352beb995ba39a2ea87ea97045893e,OTU579,Sphingomonas,genus,1,1,4,2.18
e23dbb90046619e874ff83e251364c12,OTU4932,Alphaproteobacteria,class,1,1,11,2.03
e23ff3fe9b9252b6189a2be29537196c,OTU2019,Verrucomicrobiaceae,family,1,3,3,3
e241454f2a2b6c8ff95dde316286711f,OTU1187,Steroidobacter,genus,1,1,1,1
e2498e6315f2e7ea6bc5661a22e38eeb,OTU3064,Chitinophagaceae,family,1,1,6,3.38
e24a9932d978257278b77b0c6bc7e171,OTU1079,Sinobacteraceae,family,1,1,2,1.5
e24bb1597a1df880f90f61be7cb84e98,OTU556,Bacteria,domain,1,1,21,1.8
e264b7c736ebee22163260b7b694be16,OTU3410,Gp6,genus,1,1,1,1
e275dfb06516d5d56a91a0b522add80a,OTU4073,Bacteria,domain,1,1,21,1.8
e28c54399e2da4fefb729afe854c0152,OTU2495,Devosia,genus,0.91,2,2,2
e29032912262ad517084948095ab9f76,OTU1758,Alphaproteobacteria_incertae_sedis,order,0.9,2,2,2
e2982528b343198033e40d3bd44c036c,OTU1118,Rhodobacteraceae,family,1,1,6,2.82
e29b80dd94084a770d225e3a17cf6cb0,OTU1599,Actinobacteria,class,0.93,1,11,1.83
e2a1a7d502c8086970718440034a02fd,OTU405,Flavobacterium,genus,1,1,13,4.74
e2b0af3a78eac03f5c7bf2bdd777c521,OTU1681,Burkholderiales,order,0.95,1,9,3.48
e2b8cb9ad397ff0ced30d69d64cc891c,OTU4827,Comamonadaceae,family,0.98,1,9,2.75
e2bc5f00c2344750510d1c09c234dcec,OTU1059,Desulfovibrio,genus,1,1,7,3.53
e2c0b4e17ce028df0bf3ba87e1a736bb,OTU4612,Armatimonadetes,phylum,1,2,2,2
e2e0c2b1818eeadd4abbd270fcc2ce11,OTU3224,Bacteria,domain,1,1,21,1.8
e2e475e8dd615c1604f6452885ff6cc8,OTU3544,Actinobacteria,phylum,0.99,1,11,1.83
e2e65000961de4cd55d22f5ef827e246,OTU3118,Acidobacteria,phylum,1,1,2,1.28
e30ae19d78eef9ff06ed7f6ff6068627,OTU5067,Betaproteobacteria,class,0.98,1,10,2.77
e312bacfe7a85daee1a4e8dec5c17a94,OTU4569,Nitrospira,genus,1,1,1,1
e3170ac4bbdbabdc56414d2b00760af9,OTU269,Sphingomonas,genus,0.97,1,4,2.18
e329a7fd1a08057a4060487a9017038c,OTU1966,Chitinophagaceae,family,1,1,6,3.38
e336ed8ea77ef42c02c24e83f6713d23,OTU229,Streptomyces,genus,0.83,5,7,6.21
e36ee9dea132f3ef57c3559de9cd2917,OTU4350,Spartobacteria,class,1,1,1,1
e37505cac680f327635f4baab66a4afa,OTU4607,Alphaproteobacteria_incertae_sedis,order,0.91,2,2,2
e39b21cbf0bf6a8ff44f4cbb6f766f41,OTU2053,Nannocystineae,suborder,1,2,2,2
e39d36e810eba9b4ec10e2f541907e12,OTU3758,Cyanobacteria,class,1,1,6,2.32
e3a1758a8b77fe70134d3ef2c980ebd9,OTU1919,Verrucomicrobiaceae,family,1,3,3,3
e3bcf006612d58e40321f29ea8249cc7,OTU3216,Rhizobiales,order,1,1,11,2.2
e3c0baa32ba2c45da650eab09164ce0f,OTU63,Sphingomonas,genus,0.97,1,4,2.18
e3d931b926f9b45d6a13c688d6b21eb0,OTU3211,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
e3deaacd8185ebdcd4b45d278cd7f20d,OTU1780,Ramlibacter,genus,0.97,1,2,1.5
e3e5ef94b6eca3defa8d06887c8c37d8,OTU4444,Nitrososphaera,genus,1,1,2,1.25
e3e63ba03d2652208a9db54f84488641,OTU4930,Chitinophagaceae,family,0.92,1,6,3.38
e3e973a432f471e0e872b9cffadb61e4,OTU1963,Bacillus,genus,0.94,1,16,10.4
e3e97506b3f79b349dcdc57963b77677,OTU1254,Cytophagales,order,1,1,8,2.69
e3ea588be8b5846544b6034a876552d6,OTU323,Cytophagales,order,1,1,8,2.69
e3f90dc570dff09a9930b1a2ab69d4b0,OTU5282,Cryomorphaceae,family,0.91,2,2,2
e4018a5f27f3fa8a54bc9a3040ac64ff,OTU4828,Chloroflexia,class,0.99,2,3,2.5
e4091359922ca085e2dec90fa4536ee5,OTU2515,Chitinophagaceae,family,1,1,6,3.38
e411ced836e20026496fb8d6b8378efd,OTU2155,Gp6,genus,1,1,1,1
e41c936de158ab00ad67ee7a5366fb0f,OTU15,Rhizobiaceae,family,0.94,2,6,3.05
e43eef46f432d4008261a622c668b898,OTU3721,Sinobacteraceae,family,1,1,2,1.5
e44a090a99a102f97e8770294d952bab,OTU3795,Paenibacillus,genus,1,6,15,10.47
e4565b5833805bd24821b65b6b1cf57c,OTU1061,Niastella,genus,1,3,3,3
e45945ca347ba7c155a2623ac51fe78b,OTU1101,Betaproteobacteria,class,1,1,10,2.77
e45fb8f77796029fad1865cd1381d58c,OTU4943,Solirubrobacterales,order,1,1,1,1
e46181e2243cbf241357fc438a44a69a,OTU3079,Bacteria,domain,1,1,21,1.8
e46c329f778d7e9058be17ca7bf5210a,OTU1072,Actinobacteria,class,0.98,1,11,1.83
e46f09e78370a728c73adbe2ffeeaed5,OTU5227,Steroidobacter,genus,0.84,1,1,1
e4889f79e1586979c3ce5997774b4a15,OTU2006,Flavobacterium,genus,1,1,13,4.74
e4abb20c2e853b2ad7794d90a0cb88be,OTU5447,Gp6,genus,1,1,1,1
e4b73980fc588930b578df78cc9348e7,OTU915,Sorangiineae,suborder,1,3,4,3.84
e4c4f05e45fed44075b1671a0e21b264,OTU3073,Spartobacteria,class,1,1,1,1
e4c94e28987a09c95ce26373bad52c30,OTU1808,Bacteria,domain,0.98,1,21,1.8
e5217e0d0ec02ebcd3275da95e586e0b,OTU4461,Gemmatimonas,genus,1,1,2,1.67
e522516ac75d3bc16b5ab73bf8776ee8,OTU1654,Bacteria,domain,0.95,1,21,1.8
e53272315a442a81686ca33d5c31a077,OTU1458,Verrucomicrobiaceae,family,0.97,3,3,3
e53935666634e1346ee1f43f1b12bbdc,OTU4419,Chloroflexineae,suborder,0.91,2,3,2.5
e5493094794363c2bcbeba94b302b70b,OTU5314,Proteobacteria,phylum,0.87,1,21,1.96
e5504e52d1c82a42ee06dced98ae8e8c,OTU5470,Burkholderiales,order,1,1,9,3.48
e5522399fe6962f7509a06ccf8e9683e,OTU4158,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
e557db77de81e99dd5bef4204a905125,OTU4589,Aneurinibacillus,genus,1,11,17,14
e56b525f457ae17ff491627897c033aa,OTU5400,Proteobacteria,phylum,0.96,1,21,1.96
e57c1e1fae555c34b8a954cc3f28491b,OTU1543,Burkholderiales,order,0.98,1,9,3.48
e595e43c8919d82ad723d501a680a318,OTU2410,Hyphomicrobium,genus,0.83,1,1,1
e5b7dade5b875ffa93171aeb4dae6282,OTU2041,Cytophagales,order,1,1,8,2.69
e5c0a7cb4a1de78f128304a3fa1b30f3,OTU1314,Legionella,genus,1,3,4,3.08
e5d1153c149e129573811b7591d7b1b2,OTU182,Pseudoxanthomonas,genus,1,1,2,1.33
e5d71a6f12287c1b3392e7f894cd022d,OTU2435,Cellulomonas,genus,1,2,2,2
e5e068dc31d19d07ead4e0123ea9d602,OTU3984,Bacteria,domain,1,1,21,1.8
e5e9082908914982bd2ede3a36519f38,OTU1239,Bacteria,domain,1,1,21,1.8
e5f56993527f020b37b8a77b46b5a691,OTU2537,Spartobacteria,class,1,1,1,1
e602285a855b03d0dcc14d7cbd9f242d,OTU1316,Burkholderiales_incertae_sedis,family,0.81,1,4,2.1
e637f89234c193c3f955596bc5a46a87,OTU4640,Bacteria,domain,1,1,21,1.8
e638f2ac0455b359315752c79bde8bef,OTU2868,Caldilineaceae,family,0.97,2,2,2
e656f69b552c09a5cc975676a527995e,OTU12,Rhizobiales,order,1,1,11,2.2
e678df2ff326006e439d76d46aeb1356,OTU2057,Nitrospira,genus,1,1,1,1
e67941b37bd36f053658ccaaf5f4c728,OTU2943,Chitinophagaceae,family,1,1,6,3.38
e68dda0c276b4e1d91b1a2cde931ed82,OTU1514,Betaproteobacteria,class,1,1,10,2.77
e69255b2a83689d03242a61aedc5e61a,OTU3046,Chitinophagaceae,family,1,1,6,3.38
e694d49209e9c0fc675786bd1d51066a,OTU5228,Bacteria,domain,1,1,21,1.8
e696e2ed24978364c6967ee1d28422c7,OTU1556,Flammeovirgaceae,family,0.97,2,8,4.5
e6a9b12c19bcbdd681b92251f7f83c87,OTU1496,Burkholderiales,order,0.97,1,9,3.48
e6b192f5487ef7095d10481f778c944b,OTU660,Oxalobacteraceae,family,1,1,8,3.51
e6becb377c1c07e8340f548d09ccc9b6,OTU961,Gemmatimonas,genus,0.96,1,2,1.67
e6f25741bf1446d5ad7175b81bbf386a,OTU5147,Burkholderiales,order,0.85,1,9,3.48
e6fc2a76b358bda136421713f880ae78,OTU1607,Verrucomicrobiaceae,family,1,3,3,3
